0,1,2,3,4
action,info,state,reward,done
"[0, 0, 0, 0.5, 0, 0]",0,"[ 1.60072168e-01  7.70143793e-01  5.02394350e-02 -6.15411600e-01
  2.58383119e-01  7.05566798e-01  2.68924024e-01 -6.02572425e-01
 -2.46214307e-01 -5.82723947e-01 -8.92190733e-02  7.69318707e-01
  2.60193534e-01  4.48826913e-01 -5.84347725e-02 -6.40565524e-01
 -1.55474270e-01  3.15986917e+00  1.83391788e-01  2.66216003e-01
  1.67761552e-01 -2.59331929e-01  3.39001032e-01  3.03965389e+00
  2.40376274e-01  3.77956465e-01 -8.12254485e-04  2.85778281e-01
 -1.01079660e-01  2.35810516e+00  2.69775291e-01  2.93888532e-01
  2.15939418e-01  2.84388050e-01  2.47806230e-01  2.04268462e-01
  1.26591575e+00  1.26989179e+00  1.28835245e+00]",0.4738314423424745,False
"[0, 0, 0, 0, -0.5, 0]",0,"[ 0.16998021  0.76575451  0.03470617 -0.61929173  0.26848194  0.70377693
  0.25672363 -0.60556458 -0.26004153 -0.57546988 -0.07353807  0.77188404
  0.21166573  0.26441151  0.22678269 -0.51845174 -0.35196474  0.1682677
  0.13952077  0.19253049  0.17285197 -0.23306865  0.22280683  1.57120914
  0.17154157  0.25897554  0.10612133  0.10905144 -0.22565293  1.01050083
  0.27264228  0.29410394  0.21571175  0.28450891  0.24980821  0.20519349
  1.26564419  1.26929881  1.28804019]",0.4060038450487915,False
"[0, 0, 0, 0, 0.5, 0]",0,"[ 0.16962413  0.76305857  0.02988884 -0.6229574   0.27959393  0.70105526
  0.2446861  -0.6086686  -0.2658766  -0.57148936 -0.06914906  0.77325801
  0.16756314  0.20590603  0.2260229  -0.38413322 -0.3536295   1.83464446
  0.10925775  0.15617311  0.18533007 -0.14848443  0.24116482  1.74564938
  0.14981144  0.20640423  0.10812681  0.2295358  -0.25235588  0.77014311
  0.27438321  0.29527769  0.2171675   0.28542575  0.25071938  0.20612742
  1.26557175  1.268521    1.28764109]",0.3404592360602736,False
"[0, 0, 0, 0, 0, -0.5]",0,"[ 0.18142022  0.75787423  0.01598824 -0.62646447  0.28924576  0.69869876
  0.23422252 -0.61098015 -0.27213998 -0.56713894 -0.06444086  0.77468744
  0.16753641  0.2003332   0.19511557 -0.37366122 -0.29955919  0.35542464
  0.09783828  0.12573124  0.14697573 -0.15665241  0.18749242  0.89783565
  0.11655904  0.17269982  0.10183247  0.16290337 -0.23523054  0.85851632
  0.27606484  0.29637089  0.21886272  0.28648206  0.25166657  0.2069565
  1.26539683  1.26783617  1.28722807]",0.304964997202556,False
"[0, 0, 0, 0, 0, 0.5]",0,"[ 0.18223297  0.75547364  0.01101464 -0.62922921  0.29358286  0.69810102
  0.22849904 -0.61176161 -0.27778492 -0.56307171 -0.05930834  0.77605948
  0.14780276  0.17058275  0.14057134 -0.35087368 -0.22432079  1.66721698
  0.09831229  0.10178847  0.14879531 -0.1365396   0.17698792  0.63806666
  0.11391103  0.14032419  0.10207559  0.11916653 -0.21495895  0.89469581
  0.27767095  0.29746763  0.22057014  0.28764483  0.25292823  0.20728149
  1.26521401  1.26725352  1.28672669]",0.2812293643629238,False
"[-0.5, 0, 0, 0, 0, 0]",0,"[ 0.21096903  0.71853494 -0.04311518 -0.66131739  0.37741948  0.6540807
  0.06888305 -0.65191112 -0.41890288 -0.48606395  0.06329799  0.76436613
  0.02529238  0.02733365  0.099514   -0.00168669 -0.15902782  0.58530182
  0.01746596  0.01319735  0.10871183  0.03373111  0.14911349 -0.04199465
  0.03636587  0.02209173  0.08802611 -0.06354962 -0.12156784  0.21384555
  0.28773109  0.21667684  0.1812751   0.28357442  0.21837247  0.12499354
  1.27669639  1.28668069  1.2922375 ]",0.1347719819320112,False
"[0.5, 0, 0, 0, 0, 0]",0,"[ 0.21608918  0.71604919 -0.04770763 -0.66204457  0.37693928  0.6555708
  0.06944319 -0.6506315  -0.41877331 -0.48484344  0.06356487  0.76518969
  0.02530509  0.03314701  0.09516733 -0.03131691 -0.13147409  0.39019233
  0.01332862  0.01859405  0.10497954  0.0482546   0.13857421  0.17884619
  0.02021362  0.01908924  0.09128279 -0.09231556 -0.13133088  0.18974275
  0.2868785   0.2177033   0.18473554  0.28368524  0.21655408  0.12818398
  1.27653785  1.28677795  1.29164659]",0.1311739993566917,False
"[0, -0.5, 0, 0, 0, 0]",0,"[ 0.22153315  0.71360687 -0.0528293  -0.66249329  0.37734019  0.6565004
  0.06910148 -0.64949718 -0.41810684 -0.48412937  0.06288111  0.76606226
  0.02679899  0.03991655  0.08987754 -0.01593737 -0.07421544  1.10136099
  0.01959685  0.0083073   0.10368846  0.03414876  0.1605488  -0.07424678
  0.02857698  0.01112481  0.07299946 -0.04214817 -0.11708652 -0.2214136
  0.28628208  0.21847623  0.18815853  0.28419906  0.21544895  0.13144051
  1.27627426  1.28680276  1.291014  ]",0.1291593243994687,False
"[0, 0.5, 0, 0, 0, 0]",0,"[ 0.22549554  0.71189291 -0.0564625  -0.66270071  0.37966553  0.65624277
  0.0670245  -0.64861948 -0.41756695 -0.48345302  0.06217545  0.76684107
  0.03010701  0.03463167  0.08454214 -0.00810336 -0.0687328   0.11529762
  0.0134176   0.01772733  0.09202198  0.06640929  0.11192897  0.63096729
  0.03025918  0.02776149  0.08314467 -0.04624885 -0.11483828  0.10282775
  0.28611556  0.21874735  0.19132842  0.28505141  0.21493423  0.13474802
  1.27597238  1.2867467   1.29037757]",0.1335249592035589,False
"[0, 0, -0.5, 0, 0, 0]",0,"[ 0.22635416  0.71112363 -0.05738354 -0.66315466  0.38435397  0.65445481
  0.06301742 -0.64806615 -0.4180981  -0.48189898  0.06329107  0.76743833
  0.02890041  0.03196144  0.0725239  -0.04300481 -0.0576881   0.20730102
  0.01321702  0.01177199  0.08100011  0.07274694  0.09105355  0.5875533
  0.02777287  0.02080909  0.0590782  -0.04069883 -0.08469618  0.23631273
  0.28628236  0.21928285  0.1938271   0.28601713  0.21503052  0.13817169
  1.27569078  1.28655003  1.28972735]",0.1321061635002099,False
"[0, 0, 0.5, 0, 0, 0]",0,"[ 0.2289567   0.70978699 -0.0604469  -0.66342101  0.38776574  0.65332767
  0.06026449 -0.64743252 -0.41842349 -0.48079419  0.0639077   0.76790269
  0.01575625  0.03120151  0.07133643 -0.0729966  -0.04685796  0.57659708
  0.00276887  0.00428456  0.08075515  0.06812734  0.09428331  0.33135932
  0.02512425  0.01603143  0.04843762 -0.02429298 -0.08330745 -0.01993568
  0.28652997  0.2202384   0.19577213  0.28704074  0.21578287  0.14135694
  1.27524218  1.2862441   1.28923847]",0.125917193094155,False
"[0, 0, 0, -0.5, 0, 0]",0,"[ 0.23221963  0.70805063 -0.06434457 -0.66377566  0.39103375  0.65223139
  0.05779741 -0.64679694 -0.41771897 -0.48066565  0.0626762   0.76846801
  0.00574138  0.02507694  0.06160802 -0.0818873  -0.10450871  0.41139122
 -0.01478015 -0.00401854  0.0722991   0.09931812  0.0689589   0.57209871
  0.01599034  0.01897448  0.05178342 -0.01216953 -0.0853263  -0.24472431
  0.28703738  0.22151615  0.19786315  0.28754825  0.21688571  0.1445433
  1.27473047  1.28584528  1.28879698]",0.1150659240205386,False
"[0, 0, 0, 0.5, 0, 0]",0,"[ 0.23461115  0.70632512 -0.06742293 -0.66446714  0.3956128   0.65023739
  0.05436496 -0.64631749 -0.41643524 -0.48105263  0.06038747  0.76910559
  0.00267498  0.02193546  0.06179627 -0.09208329 -0.09768354  0.47741631
 -0.01655116 -0.00838968  0.07105565  0.10091764  0.06383924  0.53767512
  0.01891236  0.01525442  0.04722651 -0.01212662 -0.0872716  -0.26963596
  0.28773445  0.22303393  0.20000286  0.28735248  0.21826714  0.14785995
  1.274273    1.2853732   1.28834778]",0.1061485734977312,False
"[0, 0, 0, 0, -0.5, 0]",0,"[ 2.36549312e-01  7.04849388e-01 -7.01349411e-02 -6.65066052e-01
  3.98915711e-01  6.49063023e-01  5.19802911e-02 -6.45663610e-01
 -4.15510595e-01 -4.81080458e-01  5.88612098e-02  7.69706370e-01
 -1.07552056e-04  1.29905679e-02  7.50673653e-02 -7.85903377e-02
 -8.64329487e-02  1.62073889e-01 -1.00228012e-02  1.68163181e-03
  8.15668787e-02  7.80891855e-02  8.98568893e-02  3.09326418e-01
  2.17889369e-02  1.36284680e-02  5.81460073e-02 -3.66290816e-02
 -8.56134630e-02 -3.20264317e-02  2.88521919e-01  2.24757231e-01
  2.02191891e-01  2.87474698e-01  2.19212196e-01  1.51126897e-01
  1.27366789e+00  1.28495281e+00  1.28798370e+00]",0.1072510085218134,False
"[0, 0, 0, 0, 0.5, 0]",0,"[ 0.23713358  0.70389284 -0.07162737 -0.66571169  0.40158008  0.64829765
  0.05002842 -0.64493469 -0.41582957 -0.47972522  0.05996371  0.77029464
  0.0025548   0.01418329  0.07229275 -0.09517461 -0.06797146  0.41470006
 -0.00344243 -0.00442958  0.08106096  0.09001635  0.11274941  0.17697141
  0.02040106  0.00776209  0.07452206 -0.05762251 -0.09362184  0.04095466
  0.28924153  0.22660715  0.20466     0.28795103  0.21973571  0.15430651
  1.27289233  1.28458575  1.28770493]",0.1082552330589207,False
"[0, 0, 0, 0, 0, -0.5]",0,"[ 0.24034255  0.70218715 -0.07590603 -0.66588808  0.40215791  0.64878065
  0.04993389 -0.64409572 -0.41516316 -0.47933152  0.0592229   0.77095622
  0.00589522  0.01328597  0.05611545 -0.11404672 -0.0285043   0.55957568
  0.00182586 -0.0029428   0.06030119  0.03850908  0.07193675 -0.0821737
  0.0085807   0.00584901  0.05265299 -0.02920019 -0.08082317 -0.22623139
  0.29013185  0.22854282  0.20721674  0.28869352  0.22062625  0.15703316
  1.27223796  1.28419373  1.28719815]",0.1073640844515326,False
"[0, 0, 0, 0, 0, 0.5]",0,"[ 2.41655062e-01  7.01266423e-01 -7.85939908e-02 -6.66071482e-01
  4.03181009e-01  6.48775465e-01  4.92870293e-02 -6.43510884e-01
 -4.14410045e-01 -4.79184927e-01  5.82601970e-02  7.71525677e-01
  9.87739337e-03  1.13283253e-02  5.28362999e-02 -1.12200062e-01
 -2.14354978e-02  7.69940117e-02  1.98005530e-04  8.62292661e-05
  5.36464865e-02  5.38711011e-02  5.45780320e-02  2.93900531e-01
  9.07370374e-03  1.15681192e-02  5.56768704e-02 -4.15213406e-02
 -7.40324402e-02 -2.21183055e-03  2.91451522e-01  2.30367855e-01
  2.09364417e-01  2.89561772e-01  2.21811677e-01  1.59137958e-01
  1.27172392e+00  1.28372594e+00  1.28664416e+00]",0.1097248213749975,False
"[-0.5, 0, 0, 0, 0, 0]",0,"[-0.43213367 -0.53850965  0.2391187   0.68270791 -0.57629178 -0.52498796
  0.16880721  0.6031414  -0.50747308 -0.38521253  0.14101072  0.75775878
  0.22439397  0.35437593 -0.09017941 -0.40939845 -0.60041047  2.60046017
  0.15279031  0.26210349  0.03558171 -0.08481767  0.28537549  2.01702803
  0.14486083  0.21850144 -0.14632393  0.31179517 -0.13889668  1.50608273
  0.20452397  0.20620332  0.25748707  0.24996898  0.15953267  0.22294278
  1.28934151  1.2918807   1.28228967]",0.3730524217872213,False
"[0.5, 0, 0, 0, 0, 0]",0,"[-0.44422799 -0.52232188  0.25642196  0.68124087 -0.58573351 -0.51485537
  0.1832841   0.5985375  -0.51625542 -0.37631597  0.15119791  0.75432474
  0.24365444  0.37985888 -0.10523455 -0.45110719 -0.53092604  2.42101752
  0.17611791  0.29422678  0.02412571 -0.10783421  0.32496815  2.11585884
  0.15874646  0.24205363 -0.15559187  0.3330738  -0.15966134  1.77129454
  0.2006102   0.20929139  0.25728787  0.2468182   0.16071333  0.22573351
  1.29011596  1.29132297  1.28222107]",0.400266902044925,False
"[0, -0.5, 0, 0, 0, 0]",0,"[-0.45476275 -0.50705353  0.27264183  0.67952483  0.59588715  0.50327549
 -0.19935103 -0.5932044  -0.52602107 -0.36590442  0.16289778  0.75025336
  0.26619285  0.40587897 -0.13774949 -0.4320506  -0.47131058  2.40164607
  0.20003511  0.31995134  0.0064293  -0.13425017  0.34716058  2.40446088
  0.18048189  0.26536163 -0.181097    0.37180043 -0.19594736  1.8550467
  0.1979808   0.21181221  0.25731909  0.24482532  0.16230634  0.22840063
  1.29056963  1.29074067  1.28207634]",0.4319875476017834,False
"[0, 0.5, 0, 0, 0, 0]",0,"[-0.46540348 -0.49127577  0.2896478   0.67686917  0.60617649  0.49072955
 -0.21644236 -0.58727105 -0.53598742 -0.35515847  0.17425417  0.74579852
  0.27918094  0.43344044 -0.16587781 -0.47566592 -0.43488729  2.57768708
  0.21882537  0.3495888  -0.01305498 -0.15790118  0.39587895  2.35770768
  0.18750456  0.28350319 -0.20519963  0.4104164  -0.21879144  1.90385888
  0.19640568  0.21355081  0.25766639  0.24370494  0.16416927  0.23091006
  1.29075378  1.29019988  1.28189635]",0.4592528138457029,False
"[0, 0, -0.5, 0, 0, 0]",0,"[-0.47516133 -0.47533128  0.30681188  0.6739053   0.61611882  0.47780734
 -0.23409121 -0.58077453 -0.5472266  -0.34234072  0.18804254  0.74026069
  0.2962045   0.45935839 -0.2012518  -0.55010603 -0.40647631  2.31114398
  0.23959115  0.38272133 -0.04123701 -0.18505046  0.42816966  2.5839709
  0.1859714   0.29954049 -0.23556193  0.4330257  -0.21601809  2.59541643
  0.1955273   0.21556246  0.25774213  0.24336257  0.16637263  0.23314916
  1.2907791   1.28957371  1.28165535]",0.4832681879474745,False
"[0, 0, 0.5, 0, 0, 0]",0,"[-0.48497859 -0.45806187  0.32546102  0.67011209  0.62543088  0.46471948
 -0.25208372 -0.57386917 -0.55935533 -0.32780809  0.2035611   0.73363912
  0.30708991  0.48905936 -0.24546221 -0.59907485 -0.39227422  3.06989342
  0.25939517  0.40799864 -0.06417193 -0.21392644  0.49587064  2.30192073
  0.18880045  0.30554273 -0.27452617  0.46566367 -0.25313648  2.41102961
  0.19523336  0.21778623  0.25753361  0.2435515   0.16897312  0.23506762
  1.29064491  1.28889122  1.28140665]",0.5042418660806183,False
"[0, 0, 0, -0.5, 0, 0]",0,"[-0.49526536 -0.43888604  0.3456413   0.66529945  0.63418731  0.451387
 -0.27035823 -0.56653566 -0.57117806 -0.31347866  0.21790434  0.72663915
  0.32693805  0.50136627 -0.28912603 -0.65056915 -0.46192629  2.62720581
  0.27380271  0.43041271 -0.09649205 -0.23221345  0.49162933  2.8426804
  0.21323689  0.33142418 -0.30343791  0.52184215 -0.27623367  2.47408594
  0.1955646   0.22020913  0.25770647  0.24358741  0.17172977  0.23691745
  1.29041525  1.28816159  1.28112237]",0.5260830001278631,False
"[0, 0, 0, 0.5, 0, 0]",0,"[-0.50396622 -0.42002535  0.36377427  0.66126019  0.64460919  0.43450506
 -0.29147738 -0.55742738 -0.58361104 -0.29761671  0.23321389  0.71863323
  0.34333585  0.52443789 -0.34098317 -0.68964483 -0.48778781  2.91114925
  0.29584558  0.45590068 -0.1314567  -0.2548167   0.54629001  2.96356265
  0.22180772  0.34037582 -0.3445151   0.56320511 -0.31609741  2.61794333
  0.19636285  0.22269991  0.25819021  0.24316163  0.17456772  0.23886684
  1.2901764   1.2873914   1.28081192]",0.5527400015767792,False
"[0, 0, 0, 0, -0.5, 0]",0,"[-0.51385981 -0.39845609  0.38441173  0.65529265  0.65332156  0.41866217
 -0.31204285 -0.54819904 -0.59623906 -0.28098306  0.24853138  0.70977437
  0.35891827  0.55066357 -0.39139897 -0.70051194 -0.50692685  2.99414319
  0.32055387  0.49183678 -0.17674046 -0.29724199  0.62449014  2.81920839
  0.22909904  0.35611847 -0.38190426  0.60030935 -0.34964579  2.84065875
  0.19738713  0.22526428  0.25907692  0.24329355  0.17689597  0.24064108
  1.28982227  1.28671736  1.2804136 ]",0.5751270209196165,False
"[0, 0, 0, 0, 0.5, 0]",0,"[-0.52250485 -0.37717238  0.40346233  0.64957511  0.66203061  0.40121115
 -0.33403898 -0.53773883 -0.60985401 -0.26144374  0.26629026  0.69915288
  0.37894164  0.57526633 -0.45140305 -0.7393745  -0.53664711  2.88892012
  0.34333933  0.52408399 -0.22200622 -0.31130453  0.67946496  3.21819663
  0.23754455  0.37240559 -0.4244412   0.63749878 -0.38320575  3.30387864
  0.19865895  0.22778808  0.26024669  0.24394591  0.17864644  0.24237325
  1.28940777  1.28610722  1.27993326]",0.6047272222938492,False
"[0, 0, 0, 0, 0, -0.5]",0,"[-0.53140009 -0.35372087  0.42398527  0.6424422   0.67015541  0.38274903
 -0.35684711 -0.52636019 -0.62389782 -0.24008014  0.28514162  0.6868823
  0.37931404  0.58854305 -0.53909445 -0.80296492 -0.54482985  3.49837198
  0.35552696  0.54129564 -0.28957998 -0.374358    0.73544136  3.05895735
  0.23318649  0.36858396 -0.49055577  0.7167939  -0.40425746  3.30168986
  0.20027541  0.23035301  0.26144292  0.24499665  0.18052754  0.24385286
  1.28889524  1.28549503  1.27941954]",0.6209846191363517,False
"[0, 0, 0, 0, 0, 0.5]",0,"[-0.54166147 -0.32701138  0.44705889  0.63230116  0.67693309  0.36452578
 -0.37935155 -0.51475717 -0.63763565 -0.21891045  0.30292373  0.67359944
  0.27167364  0.66165158 -0.27872179 -0.02857212 -0.65035498  4.78672988
  0.24149324  0.46538385 -0.16033572 -0.13228882  0.54594388  3.03495831
  0.25738731  0.3614549  -0.39363528  0.8635127  -0.42458589  1.42470063
  0.20186152  0.23254935  0.26282258  0.24639632  0.18172858  0.24475897
  1.28809747  1.28519342  1.27908111]",0.6225460770637851,False
"[-0.5, 0, 0, 0, 0, 0]",0,"[ 0.65043511 -0.04225708 -0.64925423 -0.39194062  0.76280487  0.16152538
 -0.55169511 -0.29609252  0.73718341  0.06206688 -0.48520891 -0.4661337
  0.09091676  0.14187418 -0.03014564 -0.17691427 -0.13711137  0.17695354
  0.11284119  0.17075212  0.0021395   0.08179117  0.03898486  0.83693057
  0.07171363  0.11482583  0.03070696  0.14243707  0.10063492  1.50849204
  0.14912119  0.29405536  0.18127919  0.13557551  0.24772941  0.26562925
  1.30115933  1.27183696  1.29420114]",0.2353662981250806,False
"[0.5, 0, 0, 0, 0, 0]",0,"[-0.65016782  0.04999183  0.65237422  0.38625186  0.76308033  0.1605655
 -0.55266142 -0.29409605  0.73769036  0.05906425 -0.48856761 -0.46219696
  0.08306388  0.13053935 -0.02531424 -0.09230161 -0.08382713  1.44104141
  0.1262755   0.16100137  0.01951275  0.10990463  0.08946347 -0.13097722
  0.07474404  0.09861509  0.02417057  0.1513683   0.10882906  0.00248512
  0.14969012  0.29577547  0.17860028  0.13350225  0.25038279  0.26589938
  1.30125895  1.27154036  1.29421916]",0.2532420550405432,False
"[0, -0.5, 0, 0, 0, 0]",0,"[-0.6497109   0.05607767  0.65484958  0.3819726   0.76347099  0.15738595
 -0.55482925 -0.29069952  0.73830941  0.05619999 -0.49116823 -0.45879685
  0.06868833  0.09505285  0.01614484 -0.13700851 -0.0363778   0.42051144
  0.0935822   0.13472253  0.06426313  0.01619891  0.11163539  0.88558563
  0.0546557   0.07934473  0.04983487  0.11110956  0.00799272  0.77328186
  0.15067732  0.29675603  0.17718563  0.13221408  0.25286773  0.26661837
  1.30124128  1.27116747  1.29414891]",0.2277153404069135,False
"[0, 0.5, 0, 0, 0, 0]",0,"[-0.64901095  0.06018981  0.65662326  0.37948368  0.76396888  0.15206901
 -0.55799202 -0.28613192  0.73921352  0.05180938 -0.49411446 -0.45467578
  0.05485351  0.07728692  0.04194548 -0.09943504  0.01720593  0.74435211
  0.09049011  0.10840862  0.08513759  0.03323035  0.15616352  0.48189764
  0.03815998  0.05948148  0.0626829   0.11912204 -0.0087412   0.40336734
  0.15225824  0.29708404  0.17633638  0.13205721  0.25510437  0.26733257
  1.30110622  1.27090677  1.29386105]",0.2029137054316019,False
"[0, 0, -0.5, 0, 0, 0]",0,"[-0.64790253  0.06633734  0.66009353  0.37429695  0.76363969  0.15060772
 -0.55984261 -0.28416189  0.73994761  0.05029307 -0.49520279 -0.45246252
  0.05070454  0.07475639  0.06150351 -0.0942382   0.04247137  0.81146038
  0.08467714  0.10029566  0.09757773  0.02102948  0.11630803  0.15812503
  0.02859152  0.04858685  0.06119278  0.10298141 -0.02637609  0.35641563
  0.15419262  0.29771898  0.1756764   0.13264955  0.25735903  0.26797803
  1.30095374  1.27071257  1.29323549]",0.1872379648623762,False
"[0, 0, 0.5, 0, 0, 0]",0,"[-0.64671389  0.06947873  0.66196283  0.37247692  0.763541    0.14871745
 -0.56137507 -0.28239386  0.74094626  0.04290564 -0.4994395  -0.44689813
  0.05334524  0.05379109  0.10182611 -0.15118655  0.09333644 -0.0166779
  0.07244995  0.07006245  0.12180244 -0.02070282  0.08732392  0.38848698
  0.04458267  0.06491636  0.04394819  0.03723914 -0.05843493  1.68197862
  0.15627335  0.29858728  0.17500903  0.13365916  0.25968019  0.26870844
  1.30062074  1.27037434  1.29275067]",0.1828307323871999,False
"[0, 0, 0, -0.5, 0, 0]",0,"[-0.64557461  0.06914556  0.66192658  0.37457379  0.7636495   0.1451394
 -0.56351914 -0.27967869  0.74194554  0.03212813 -0.50542394 -0.4393532
  0.04455752  0.03749797  0.09347975 -0.13419451  0.09385912 -0.04194438
  0.06573167  0.0526339   0.11595904 -0.00533589  0.11608986  0.42321837
  0.03588896  0.03789626  0.05140104  0.05044767 -0.03289852  0.85092366
  0.15894192  0.29960589  0.17483666  0.1345354   0.26181655  0.26955667
  1.30023907  1.26996833  1.29222162]",0.1707070599417138,False
"[0, 0, 0, 0.5, 0, 0]",0,"[-0.64418235  0.0719353   0.66408145  0.37262615  0.76304804  0.14505098
 -0.56472064 -0.27894176  0.74241706  0.02878674 -0.50739467 -0.4365076
  0.02857762  0.02960054  0.09740807 -0.06880469  0.12848112  0.66888164
  0.06270279  0.03958898  0.12099406  0.02889982  0.15419626 -0.17427688
  0.03844666  0.02291017  0.0400672   0.06340217 -0.01708207  0.09111322
  0.16169139  0.30079097  0.17519377  0.13500346  0.26396023  0.27046387
  1.29977252  1.26968767  1.2915989 ]",0.158884504454627,False
"[0, 0, 0, 0, -0.5, 0]",0,"[-0.64301566  0.07368752  0.66562836  0.3715372   0.76227492  0.1453932
 -0.56598839 -0.27830722  0.74296225  0.02776106 -0.50764946 -0.43534864
  0.02911539  0.01820957  0.06456381 -0.10330733  0.06746468 -0.36648343
  0.04236904  0.02585995  0.07545897  0.01571807  0.16579359  0.3344169
  0.01073253 -0.01044603  0.06749066  0.03919816 -0.08183847  0.28920942
  0.16455401  0.30209446  0.17621741  0.13600761  0.26556911  0.27138589
  1.29909642  1.26941515  1.29103413]",0.1432902842383847,False
"[0, 0, 0, 0, 0.5, 0]",0,"[-0.6426903   0.07073808  0.66381827  0.37588642  0.762101    0.14260599
 -0.5683041  -0.27549235  0.7437633   0.02563052 -0.50787849 -0.43384175
  0.02368687  0.01666894  0.05172943 -0.09935869  0.0439768  -0.49402416
  0.03344371  0.02154391  0.06104479  0.029144    0.13749461  0.38962569
 -0.01465692 -0.02526843  0.08328439  0.03520311 -0.11406731  0.08845621
  0.16736574  0.30345764  0.17752539  0.1376673   0.26630035  0.27250136
  1.29844094  1.26916532  1.29040686]",0.1212076214416029,False
"[0, 0, 0, 0, 0, -0.5]",0,"[-6.42075770e-01  7.01600390e-02  6.63734321e-01  3.77190969e-01
  7.61476205e-01  1.42851019e-01 -5.69408334e-01 -2.74812163e-01
  7.44549928e-01  2.61039877e-02 -5.06602842e-01 -4.33955696e-01
  8.56246181e-03  3.62972103e-03  7.98261734e-02 -4.47734099e-02
  9.89066472e-02  1.46151502e-01  2.91205914e-02  3.83414951e-04
  8.85990256e-02  3.45628808e-02  1.38930274e-01 -2.41421200e-01
 -8.97539156e-03 -1.27022215e-02  9.28297298e-02  6.83417735e-02
 -1.03759626e-01 -1.41174685e-01  1.69966575e-01  3.04896512e-01
  1.78866034e-01  1.39771243e-01  2.67166580e-01  2.73123454e-01
  1.29790817e+00  1.26899931e+00  1.28954452e+00]",0.1123351914993382,False
"[0, 0, 0, 0, 0, 0.5]",0,"[-6.41012629e-01  7.05051820e-02  6.64821422e-01  3.77020299e-01
  7.60550301e-01  1.44797294e-01 -5.69854017e-01 -2.75433082e-01
  7.45473875e-01  2.48947404e-02 -5.06296440e-01 -4.32796567e-01
 -6.02345190e-03 -8.99044634e-03  1.05540654e-01 -5.38879632e-02
  1.45336159e-01 -1.29327177e-01  9.47157410e-03 -1.12932792e-02
  1.13028702e-01  2.25884771e-02  1.22813839e-01 -3.14925166e-02
 -4.56200589e-03  7.26972775e-04  7.87181878e-02  4.86572932e-02
 -1.23993092e-01  5.47412972e-01  1.72592175e-01  3.06246410e-01
  1.80602001e-01  1.42183082e-01  2.68385151e-01  2.73099972e-01
  1.29726346e+00  1.26879282e+00  1.28873080e+00]",0.1025710560061755,False
"[-0.5, 0, 0, 0, 0, 0]",0,"[-0.64053651  0.10612034  0.67324381  0.35382796  0.75568443  0.16442336
 -0.56732178 -0.28293462  0.74126772 -0.02023362 -0.55369883 -0.37885403
  0.07327714  0.10555341 -0.01519754 -0.10416042 -0.05475511  0.97527112
  0.12003864  0.1503617   0.03136059 -0.17723899  0.60342753  0.8333377
  0.05578386  0.08949241  0.06969873  0.0823213  -0.05975739  1.58057013
  0.18383807  0.31856965  0.13966997  0.11061448  0.2793781   0.27301081
  1.29696683  1.27040349  1.29270193]",0.2248602945951275,False
"[0.5, 0, 0, 0, 0, 0]",0,"[-0.6394821   0.11325351  0.67614652  0.3479399   0.75337758  0.15817179
 -0.57461905 -0.27787922  0.74154035 -0.03173485 -0.55917098 -0.36937599
  0.07858562  0.11233623 -0.01502937 -0.11808386 -0.0577829   0.94198024
  0.12347745  0.16172765  0.03322692 -0.1436194   0.57895888  1.04389562
  0.05126436  0.09024049  0.07838052  0.09233838 -0.07489733  1.53086141
  0.1829276   0.31785055  0.14171766  0.11272484  0.27753693  0.27188031
  1.2968848   1.27096303  1.29232749]",0.2306509306513714,False
"[0, -0.5, 0, 0, 0, 0]",0,"[-0.63841264  0.12012932  0.67880743  0.3423722   0.75172456  0.14862039
 -0.58296464 -0.27013773  0.74195377 -0.04114131 -0.56332076 -0.36122252
  0.06959776  0.10387199 -0.02763315 -0.11314462 -0.07159433  0.75886917
  0.11402483  0.17873309  0.03721136 -0.13181035  0.58247471  1.94430962
  0.0398102   0.08281442  0.12822894  0.14275352 -0.12133324  0.93960457
  0.1826133   0.31669915  0.1438599   0.11513381  0.27637634  0.27134155
  1.2968111   1.27134248  1.29183188]",0.2298907710816029,False
"[0, 0.5, 0, 0, 0, 0]",0,"[-0.63757268  0.12666051  0.68107651  0.33703557  0.75076185  0.13503339
 -0.59264259 -0.25864529  0.74303259 -0.04519154 -0.56457056 -0.35653944
  0.06964525  0.11447358 -0.04583241 -0.08712371 -0.09401649  1.16382237
  0.12265953  0.18714484  0.01662699 -0.06413134  0.60102899  1.69264048
  0.03560386  0.06946061  0.14532073  0.1773456  -0.129146    0.26503563
  0.18284482  0.31508927  0.14637226  0.11802139  0.27582424  0.27086489
  1.29662239  1.27157302  1.29131172]",0.2237620003853802,False
"[0, 0, -0.5, 0, 0, 0]",0,"[-0.63600962  0.13677164  0.68520826  0.32752851  0.74891335  0.12583673
 -0.60062304 -0.25009173  0.74423387 -0.04633827 -0.56460285 -0.35382529
  0.08026309  0.13508898 -0.0344835  -0.09882777 -0.08593588  1.51523597
  0.13611642  0.2025377   0.02169773 -0.06235547  0.55069793  1.18287795
  0.0464103   0.07661578  0.12186197  0.17243858 -0.10922577  0.5123497
  0.18324312  0.31421107  0.14841102  0.12120984  0.2755963   0.27080241
  1.29632468  1.2718177   1.29065457]",0.2330513625153836,False
