action,info,state,reward,done
[-0.4  -0.4  -0.15 -0.15 -0.15 -0.4 ],3,"[-0.62001272 -0.23706021  0.23624889  0.70962888  0.75400925  0.02999914
 -0.27903024 -0.5938958  -0.65268906 -0.27196366 -0.03827246  0.70609346
  0.06634905  0.02643987 -0.02807634  0.10185891  0.14032991  0.09683307
  0.06576568  0.01072274 -0.0744431  -0.05880351  0.16164619  0.0286423
  0.05449068  0.0198212   0.00265854 -0.00183851 -0.00693771  1.05097822
  0.24896209  0.09177338  0.20190503  0.13732799  0.27369258  0.17533086
  1.30437368  1.30714123  1.29972943]",0.1526943454241875,True
[-0.15 -0.4  -0.4  -0.4  -0.15 -0.4 ],3,"[-3.22677817e-01  6.29195207e-01  6.69408357e-01  2.27782504e-01
 -4.40593658e-01  5.12949897e-01  7.23962262e-01  1.36522064e-01
 -4.19498566e-01  6.04807511e-01  6.70981664e-01  8.95122038e-02
  3.16189270e-03  4.27350847e-04 -1.73251393e-04  2.18387507e-04
  3.47590806e-05  6.74508013e-02  4.77089696e-03 -1.15179196e-03
  4.17720950e-03 -1.90774551e-02 -5.22099276e-02  1.54609706e-01
  1.23274861e-03 -9.06365913e-04  3.43351968e-03  1.09505757e-01
  5.96657960e-02 -4.16511431e-01  2.04801120e-01  1.88202221e-01
  6.46319256e-02  1.63217366e-01  2.31144871e-01  1.21105071e-01
  1.29846538e+00  1.29729707e+00  1.31350027e+00]",0.0993419621269805,False
[-0.15 -0.15 -0.15 -0.15 -0.4  -0.15],3,"[ 0.55432107  0.47812395 -0.05048279  0.67939468  0.36845019  0.49018675
  0.1590786   0.77372825  0.52079135  0.63486366  0.17424365  0.54347369
 -0.05149881 -0.07276821 -0.00575453  0.30371635 -0.29645579 -0.14824172
 -0.00168795 -0.02660428  0.04348009  0.04056571  0.03092191  0.67392617
 -0.06697965 -0.05615549 -0.03461278  0.11834923 -0.05226782  0.10238464
  0.33411417  0.35157708  0.28298625  0.41046127  0.30129985  0.40124677
  1.235849    1.24344793  1.24254771]",0.1576103895072031,False
[-0.15 -0.15 -0.15 -0.15 -0.4  -0.15],3,"[-0.44970883  0.49189623  0.69001321  0.28227971 -0.5811253   0.23270908
  0.74480446  0.23109778  0.62355523 -0.46545415 -0.56836864 -0.26737313
 -0.26287606 -0.13195415  0.19518213  0.28595335  0.15176296 -3.28302743
 -0.42269945 -0.20231858  0.19116395  0.12926512 -0.5657284  -1.08511936
 -0.37578235 -0.18531392  0.04580375 -0.42775144  0.0222171  -2.30075595
  0.18353147  0.37140916  0.26994936  0.26747015  0.23486004  0.37579307
  1.27453884  1.26587152  1.25553755]",-0.2848671121261977,False
[-0.4  -0.15 -0.4  -0.4  -0.15 -0.15],3,"[ 0.69798008 -0.25765865  0.64376324 -0.17889865  0.63420885 -0.38345709
  0.66639841 -0.08156567  0.58514393 -0.30222926  0.7484311  -0.0781981
  0.03761078  0.07571103 -0.04373867 -0.00497968 -0.16727652  0.48362437
  0.05111314  0.10488103 -0.02220294  0.10985521 -0.12709896 -0.01817119
  0.03889609  0.08801301 -0.05372064 -0.05614102  0.1325516  -0.2593265
  0.18734983  0.12969002  0.13575969  0.21245479  0.24234857  0.1375655
  1.29907474  1.30021877  1.30335326]",0.011795738140705,False
[-0.15 -0.4  -0.4  -0.4  -0.15 -0.4 ],3,"[-3.90836184e-01  5.89285679e-01  7.05760643e-01  4.34900054e-02
 -5.14675472e-01  4.38834411e-01  7.36561196e-01  3.33509634e-03
 -4.76144687e-01  5.68954082e-01  6.63362245e-01 -9.76115866e-02
 -9.41276304e-03 -5.43940899e-03 -7.26917754e-05 -6.63255858e-05
  1.36890176e-04 -2.16944724e-01 -9.89968406e-03 -5.92172190e-03
  5.42627933e-03 -6.52684205e-02 -2.27611737e-02 -8.64254497e-03
 -1.57782289e-02 -1.26285211e-02 -6.10077434e-03  1.18905523e-02
  8.73133951e-02  1.48833520e-01  1.57487063e-01  1.54727470e-01
  6.50238649e-02  2.00102796e-01  2.27639606e-01  1.05911651e-01
  1.30451502e+00  1.29937549e+00  1.31401878e+00]",0.0887926357451393,False
[-0.15 -0.4  -0.4  -0.4  -0.15 -0.4 ],3,"[-4.97127191e-01  5.02867087e-01  7.03396349e-01 -7.22691166e-02
 -5.85905616e-01  3.33557433e-01  7.14069254e-01 -1.88571337e-01
 -6.13869581e-01  3.93691270e-01  6.42915330e-01 -2.34160629e-01
  7.42508110e-03  8.99104230e-03 -5.86591888e-05  1.23759560e-04
  7.03176003e-05  2.33219126e-01  1.75269283e-02  1.35741826e-02
 -1.55506830e-02 -6.68003091e-02  1.38594927e-01  8.06685734e-01
  1.93912066e-02  2.39069160e-02  1.01481182e-02  9.08620472e-02
  2.22078025e-01 -2.13886284e-01  2.77277674e-01  1.97314455e-01
  1.15037789e-01  2.42598923e-01  2.91513300e-01  7.92830394e-02
  1.28294430e+00  1.28359786e+00  1.30699855e+00]",0.1165370722409587,True
[-0.15 -0.4  -0.4  -0.4  -0.15 -0.4 ],3,"[-5.02497578e-01  4.97526263e-01  7.04112556e-01 -6.47248808e-02
 -6.04358650e-01  2.99613238e-01  7.20601361e-01 -1.60362738e-01
 -6.18016237e-01  4.02953155e-01  6.28729881e-01 -2.45730387e-01
  2.92402805e-03  3.49594299e-03 -2.86179345e-04  6.15789051e-04
  4.09285294e-04  9.05613938e-02  7.37952233e-03  5.30384116e-03
 -3.74791998e-03 -1.07499343e-01  3.67282658e-02  5.27403849e-01
  8.08572464e-03  1.19467243e-02  4.85807499e-03  6.52032209e-02
  1.65472363e-01 -1.26335538e-01  2.83543132e-01  2.12371027e-01
  1.20349849e-01  2.59081757e-01  2.97821220e-01  8.41014524e-02
  1.27896497e+00  1.27995030e+00  1.30396971e+00]",0.1068304022882114,False
[-0.4  -0.4  -0.4  -0.4  -0.15 -0.15],3,"[-0.0584403   0.76149988  0.63270672 -0.12800341  0.00614884  0.65407196
  0.71508454 -0.24658906 -0.03738456  0.6667891   0.60092993 -0.43917867
 -0.08944582 -0.03288955 -0.02692933  0.05059637  0.1008891  -0.42454171
 -0.08007506 -0.0280206   0.00818804 -0.02195703 -0.10648243 -0.20655271
 -0.12984926 -0.04504496  0.00650037 -0.39918408  0.15802112 -1.05755821
  0.25224533  0.1538676   0.21457582  0.3014926   0.18266383  0.15130295
  1.27699029  1.29849212  1.29147565]",0.0342854778670705,False
[-0.4  -0.15 -0.4  -0.4  -0.15 -0.15],3,"[ 0.75100019 -0.16204439  0.63449592 -0.08458875  0.67435807 -0.2864827
  0.6780154   0.05885552  0.62417352 -0.19478326  0.75614813  0.02658776
 -0.00556251 -0.03045658 -0.02070191 -0.0766058  -0.16304363  0.51568589
  0.00982909  0.00669428  0.00158843  0.02813055 -0.01143749  0.24360111
 -0.00208126 -0.01606689 -0.04571527  0.02186418  0.06610425  0.25802875
  0.22026713  0.17217575  0.13979025  0.22704088  0.28873227  0.17334184
  1.29135307  1.28881237  1.29479237]",0.1282336605714673,False
