action,info,state,reward,done
[-0.42678443 -0.20193346 -0.1623309  -0.15213472 -0.44921908 -0.23589484],0,"[-0.26455555  0.72517417  0.62994771  0.08543222 -0.24672727  0.55692776
  0.78429267 -0.1176526  -0.47855631  0.65995949  0.55127392 -0.17757924
  0.09334882  0.01526948 -0.07883839  0.3391145  -0.44553253  0.02268969
  0.0298503   0.0231893  -0.01015493 -0.01918781  0.01335593  0.46572298
  0.1977012   0.05728859 -0.06751481  0.13797409 -0.06028914  0.10446404
  0.38347763  0.32081479  0.43123474  0.43792167  0.34054756  0.39583861
  1.21782079  1.23015358  1.21882954]",0.2091113619319164,False
[-0.4412129  -0.33739722 -0.16632515 -0.18902257 -0.4478389  -0.1552445 ],0,"[-0.26648671  0.72368214  0.63147972  0.0806372  -0.24458811  0.55810086
  0.78372347 -0.12032293 -0.4785339   0.65920482  0.5518598  -0.17861994
  0.09578718  0.0218138  -0.07707733  0.35807825 -0.40281211  0.3818199
  0.02672229  0.02582751 -0.02286748 -0.04068402  0.02077101  0.30127395
  0.20549534  0.06231333 -0.07650453  0.09811925 -0.0376236  -0.09601041
  0.37598302  0.31866897  0.42990104  0.43560038  0.33214421  0.39439725
  1.21972836  1.23183651  1.22058955]",0.2102044613324685,False
[-0.44744527 -0.26842225 -0.18851283 -0.17503873 -0.44926184 -0.17178899],0,"[-0.26917518  0.72186601  0.63293284  0.07648663 -0.24224212  0.55947725
  0.7830192  -0.12322697 -0.47816837  0.65870195  0.55237909 -0.17984464
  0.0876024   0.01613551 -0.07335135  0.35388116 -0.42058256 -0.03277292
  0.03321312  0.03287238 -0.02901104 -0.05082707  0.02322219  0.45008591
  0.19464743  0.06816832 -0.07221771  0.10332674 -0.03714776  0.15873736
  0.3683582   0.3161977   0.42841585  0.4332849   0.32380283  0.39303645
  1.22163647  1.23364887  1.222286  ]",0.2089225664362166,False
[-0.44425225 -0.4124483  -0.1640428  -0.15980512 -0.44812056 -0.15228611],0,"[-0.26858725  0.72130253  0.63465177  0.0692869  -0.24021332  0.56081998
  0.78229427 -0.12567495 -0.47804587  0.65804124  0.5528832  -0.181036
  0.07015501  0.02914385 -0.07924937  0.3451325  -0.46035576  0.3001739
  0.02806255  0.03692598 -0.04688613 -0.07423692  0.00936606  0.45110295
  0.17775251  0.07546499 -0.06675843  0.16684378 -0.08262852  0.06430305
  0.36051359  0.31336974  0.42687252  0.43099194  0.31558632  0.39181199
  1.22358211  1.23548956  1.22395842]",0.206903094609709,False
[-0.44701472 -0.4306211  -0.15376863 -0.15434852 -0.44899753 -0.17893058],0,"[-2.71740621e-01  7.19409707e-01  6.35926175e-01  6.48429580e-02
 -2.37026570e-01  5.62890686e-01  7.81070678e-01 -1.30004142e-01
 -4.78102507e-01  6.57126599e-01  5.53389114e-01 -1.82655726e-01
  6.40922747e-02  2.96838505e-02 -7.45497165e-02  3.53358014e-01
 -5.02524484e-01  8.87543692e-01  2.37485533e-02  4.10391526e-02
 -6.36714422e-02 -9.79285291e-02  2.75302974e-04  5.64430619e-01
  1.78602176e-01  8.56883560e-02 -7.65760735e-02  2.06853114e-01
 -1.32470469e-01  4.50436630e-02  3.52659137e-01  3.09791162e-01
  4.25281444e-01  4.28820160e-01  3.07475079e-01  3.90630989e-01
  1.22556114e+00  1.23748256e+00  1.22552508e+00]",0.2049585864481478,False
[-0.44426218 -0.16696349 -0.18248105 -0.1505835  -0.44806856 -0.16304892],0,"[-0.27331904  0.7181989   0.63721323  0.05870561 -0.23389413  0.56497819
  0.77976981 -0.13435855 -0.47797481  0.65623893  0.55377978 -0.18498242
  0.08957166  0.02665553 -0.04077409  0.34328608 -0.47972819 -0.74832719
  0.02227516  0.03746006 -0.05572032 -0.08436014 -0.00807238  0.66469037
  0.20118468  0.10060634 -0.0884106   0.20302423 -0.15078053  0.24875621
  0.34487187  0.30611027  0.42364598  0.42682231  0.29935     0.38942127
  1.22754941  1.23947453  1.2270034 ]",0.2092367380717127,False
[-0.44607458 -0.19425428 -0.16932327 -0.1533292  -0.44825372 -0.15388063],0,"[-2.77500739e-01  7.13958926e-01  6.41741140e-01  3.77399280e-02
 -2.27360202e-01  5.70731576e-01  7.75747742e-01 -1.44181297e-01
 -4.72317523e-01  6.55816493e-01  5.59798334e-01 -1.82884419e-01
 -3.01977202e-02 -4.37209506e-03 -2.18766687e-02  3.95666146e-02
 -1.05767719e-02  1.98172376e-01 -3.41003300e-02 -2.90455036e-02
  7.55335765e-03  1.94603653e-02 -2.19757878e-02 -5.71258059e-01
 -3.13971872e-02 -2.99935288e-02 -1.12389634e-02  1.04258493e-03
  9.74320693e-02  2.26578330e-01  3.06092870e-01  2.94088203e-01
  4.02016629e-01  4.03211472e-01  2.66096863e-01  3.77228703e-01
  1.23873682e+00  1.24816593e+00  1.23816005e+00]",0.0530873786315718,False
[-0.3983321  -0.21999525 -0.15723905 -0.16383985 -0.44927672 -0.15222737],0,"[-0.28180043  0.71120992  0.64232138  0.04682112 -0.24961457  0.56047738
  0.77948832 -0.12631561 -0.47300089  0.65450203  0.56572519 -0.16688996
 -0.01895713 -0.0075815  -0.00743505  0.00218229  0.0195516  -0.18617443
 -0.02306369 -0.01986325  0.00476414  0.01117843 -0.00854756 -0.49358466
 -0.03671348 -0.02683323 -0.00766777 -0.00778646  0.07991003  0.31802003
  0.30127131  0.30096554  0.38348127  0.38686629  0.27041042  0.36418165
  1.24175562  1.2499357   1.24225727]",0.0526414510042039,False
[-0.44206536 -0.29709876 -0.15270299 -0.15720928 -0.4454942  -0.1524769 ],0,"[-2.82863202e-01  7.10567698e-01  6.42493337e-01  4.77940211e-02
 -2.51719991e-01  5.59510536e-01  7.79997526e-01 -1.23243115e-01
 -4.69315277e-01  6.57104239e-01  5.65159813e-01 -1.68972114e-01
  6.01882037e-03 -3.09460397e-03 -2.77271439e-02  6.94152179e-02
 -6.11793220e-03 -1.40427150e-01  4.49044467e-03 -2.05829893e-04
  5.21997869e-04 -4.21716710e-03  1.83956864e-02 -2.37304379e-01
 -2.30994811e-02 -2.54864624e-02 -2.81065743e-03 -2.50568334e-02
  9.06055585e-02  5.92390033e-01  3.00515434e-01  3.01377439e-01
  3.82584824e-01  3.85998111e-01  2.69455635e-01  3.62974896e-01
  1.24204757e+00  1.25008013e+00  1.24268744e+00]",0.0800337517918404,False
[-0.44500324 -0.37346098 -0.15167606 -0.18020836 -0.44851014 -0.16509742],0,"[-2.82191019e-01  7.10347100e-01  6.43143806e-01  4.62738756e-02
 -2.52629452e-01  5.59212993e-01  7.80129610e-01 -1.21889217e-01
 -4.67901083e-01  6.57974014e-01  5.65195610e-01 -1.69389186e-01
 -2.11690891e-02 -1.16392211e-02 -6.08401692e-02  1.31893770e-01
 -9.70519894e-02  3.37125840e-02 -1.07871236e-02 -7.83312738e-04
 -2.06672870e-02 -2.61897062e-02 -2.05228515e-02 -3.46421343e-02
  2.80042751e-03 -3.56505523e-03 -2.61020046e-02  3.67271299e-02
  3.23953869e-02 -2.91804761e-01  2.98793481e-01  3.00996379e-01
  3.81878147e-01  3.85085750e-01  2.67533528e-01  3.61975297e-01
  1.24255637e+00  1.25048386e+00  1.24315000e+00]",0.0907532878568729,False
