action,info,state,reward,done
[-0.15 -0.15 -0.15 -0.4  -0.15 -0.15],3,"[ 0.56438984  0.49266666  0.05246171  0.66029648  0.45122112  0.42279897
  0.24680196  0.74614297  0.51386327  0.62959253  0.23600546  0.53278439
 -0.07077715 -0.18939307 -0.05182326 -0.24441047 -0.53479695  1.40416405
 -0.10495636 -0.28121465 -0.12739286 -0.30487332  0.20977693  1.51058435
 -0.12150565 -0.28340329 -0.09466795  0.29376719 -0.26004468  1.02442439
  0.25933961  0.29102243  0.31244977  0.36931537  0.20118868  0.37451039
  1.25431559  1.26941238  1.2522631 ]",0.3528705986999868,False
[-0.4  -0.15 -0.15 -0.4  -0.15 -0.15],3,"[ 0.57358634  0.48764442  0.06452549  0.65501     0.46059483  0.41491769
  0.25601177  0.74172345  0.51900392  0.62424404  0.24540284  0.52984125
 -0.07011978 -0.19346923 -0.05217389 -0.32301811 -0.59796439  1.68820822
 -0.10903697 -0.29295326 -0.14091979 -0.32105987  0.21989651  1.62625401
 -0.12620369 -0.30330941 -0.10072972  0.2987831  -0.27160794  1.27908156
  0.25759908  0.29007558  0.31354226  0.36560768  0.20026411  0.37316389
  1.25501961  1.26968858  1.25265764]",0.3659629727309376,False
[-0.4  -0.15 -0.4  -0.4  -0.15 -0.15],3,"[ 0.57958769  0.48457594  0.07329352  0.65107015  0.47012569  0.40531747
  0.26802309  0.73679251  0.52324531  0.61913475  0.25398289  0.52761653
 -0.10866171 -0.14259357  0.09551874  0.01798214 -0.27084953  0.3226106
 -0.12461363 -0.18610289  0.04961188  0.03917437  0.14628781  1.53640625
 -0.23488376 -0.27947586 -0.03544732  0.3540273  -0.04654437 -0.1884561
  0.25491298  0.28864637  0.31498274  0.36222316  0.19987409  0.37147899
  1.25584959  1.26988731  1.25299915]",0.369441386774598,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.58261305  0.48225146  0.07875916  0.64945559  0.47515445  0.39837973
  0.27530425  0.73466278  0.51875934  0.6204754   0.25340155  0.53074163
 -0.09336192 -0.13794956  0.10702617 -0.03705399 -0.18512948  1.48703105
 -0.13504272 -0.17804234  0.06089201 -0.01709409  0.30126678  0.39481331
 -0.15511926 -0.17692985  0.07157694  0.24634609  0.13538763  0.18150131
  0.25166585  0.28835558  0.31563487  0.35831201  0.19919824  0.3701248
  1.25645194  1.27005511  1.25382592]",0.3277620481374884,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.59003387  0.47456747  0.08960554  0.64700587  0.47714366  0.39471678
  0.27572597  0.73519234  0.52518622  0.61332745  0.25933721  0.52986139
 -0.09792594 -0.1432162   0.10580303 -0.03039336 -0.21830653  1.04869446
 -0.13333686 -0.18388247  0.06773309  0.00483072  0.30447416  0.47859917
 -0.13192142 -0.08620775  0.09342627  0.10445178  0.20116462  1.44791984
  0.24792086  0.28879394  0.31596128  0.35386096  0.1980204   0.3689956
  1.25719064  1.2702463   1.2546731 ]",0.2963233490226233,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.59288683  0.47222982  0.09483803  0.64536032  0.47979257  0.390335
  0.27826637  0.73485067  0.52859522  0.60905058  0.26182868  0.53017943
 -0.07522976 -0.10115528  0.06391445  0.00420094 -0.18110054  0.32526678
 -0.09405589 -0.12388607  0.0529091   0.01238283  0.21459276  0.37603218
 -0.14341552 -0.13530487  0.03237585  0.10076394  0.20370059 -0.6295582
  0.24388778  0.28964957  0.31625849  0.34866736  0.19641558  0.3683878
  1.25796637  1.27046885  1.25563657]",0.2698199459300109,False
[-0.15 -0.15 -0.15 -0.15 -0.4  -0.15],3,"[ 0.59359356  0.47198765  0.09711473  0.64454874  0.4810312   0.38797311
  0.27892969  0.73504019  0.52281293  0.61277582  0.25655117  0.5341853
 -0.05746181 -0.0749329   0.03335108  0.02987615 -0.13535798  0.02418055
 -0.06697066 -0.08731216  0.03520141  0.0074144   0.15557584  0.14594349
 -0.12035142 -0.13298621 -0.01887853  0.08927702  0.13463734 -0.62813466
  0.23997224  0.29059562  0.31656845  0.34406755  0.19454137  0.36761294
  1.25873778  1.27074048  1.25646336]",0.2445940955862204,True
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.54479399  0.50882238  0.10489102  0.65825312  0.50724436  0.37295853
  0.2597116   0.73222605  0.5245902   0.60522886  0.27597829  0.53135594
 -0.04040788 -0.06790729 -0.017755    0.09438552 -0.08170554  0.08533743
 -0.05763526 -0.09599007 -0.0333153  -0.08580294  0.11156276  0.3874469
 -0.06635776 -0.09553686 -0.0403654   0.04117412  0.02400963 -0.18854295
  0.18542518  0.26915446  0.33891445  0.33900009  0.09115112  0.35549626
  1.26867659  1.29095175  1.25838387]",0.198771311587704,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.54512121  0.50827676  0.10697796  0.65806786  0.50937146  0.37062082
  0.2612197   0.73139947  0.5232652   0.60593494  0.27492038  0.53240507
 -0.04125716 -0.06922589 -0.00929873  0.06612428 -0.08290545  0.27408657
 -0.06233334 -0.09590616 -0.02323331 -0.07541598  0.12652155  0.29113973
 -0.06823808 -0.09107394 -0.03437691  0.03778668  0.06620635 -0.26825628
  0.18302457  0.26914626  0.33965098  0.33747361  0.08906059  0.35525183
  1.26911716  1.29132449  1.25856423]",0.2015314303222059,False
[-0.4  -0.15 -0.15 -0.4  -0.4  -0.15],3,"[ 0.54616313  0.50707647  0.10977477  0.65766921  0.51133475  0.36831505
  0.26249363  0.73073791  0.52137883  0.60715466  0.27277016  0.53396982
 -0.04197973 -0.06984625 -0.00243182  0.05638915 -0.08660944  0.36135024
 -0.06533865 -0.09768002 -0.01753549 -0.06513327  0.13191642  0.31752604
 -0.07061091 -0.08920151 -0.03164583  0.00436278  0.10758425 -0.39754836
  0.18017568  0.26942417  0.34034695  0.33527401  0.08724644  0.35491981
  1.26967032  1.29164559  1.25881296]",0.2034162210951392,False
